State,County,FIPS,SAIDI,SAIFI,Date
Florida,Alachua,12001,0.004966080731606762,0.003619516432604604,2025-10-01
Florida,Baker,12003,0.012022868673280646,0.004233017536786938,2025-10-01
Florida,Bay,12005,6.69741898215975e-05,4.1858868638498436e-05,2025-10-01
Florida,Bradford,12007,0.01572617946345976,0.0043940795559666975,2025-10-01
Florida,Brevard,12009,0.004019964628725779,0.000783575809580042,2025-10-01
Florida,Broward,12011,0.0044264894158892445,0.0010353522606816232,2025-10-01
Florida,Calhoun,12013,,,2025-10-01
Florida,Charlotte,12015,0.0009636273247934841,0.00033369426794968706,2025-10-01
Florida,Citrus,12017,0.000676161457085145,0.0008216645554452394,2025-10-01
Florida,Clay,12019,0.002194022770398482,0.006458081766430913,2025-10-01
Florida,Collier,12021,0.002301800784378144,0.0009281123590891357,2025-10-01
Florida,Columbia,12023,0.003636802834290622,0.0024155885984218153,2025-10-01
Florida,Desoto,12027,,,2025-10-01
Florida,Dixie,12029,,,2025-10-01
Florida,Duval,12031,,,2025-10-01
Florida,Escambia,12033,0.00040564589294437854,0.0003663898387884709,2025-10-01
Florida,Flagler,12035,0.00107989259446628,0.0010961071979867947,2025-10-01
Florida,Franklin,12037,,,2025-10-01
Florida,Gadsden,12039,,,2025-10-01
Florida,Gilchrist,12041,0.050168585048250204,0.008138588536216719,2025-10-01
Florida,Glades,12043,0.0011866100424681488,0.0012490632025980515,2025-10-01
Florida,Gulf,12045,,,2025-10-01
Florida,Hamilton,12047,0.012316750781062244,0.005287190579187695,2025-10-01
Florida,Hardee,12049,,,2025-10-01
Florida,Hendry,12051,0.0004320842171419593,0.000157121533506167,2025-10-01
Florida,Hernando,12053,6.947264915243369e-05,3.2064299608815544e-05,2025-10-01
Florida,Highlands,12055,,,2025-10-01
Florida,Hillsborough,12057,,,2025-10-01
Florida,Holmes,12059,0.003389830508474576,0.003389830508474576,2025-10-01
Florida,Indian River,12061,0.05941241773055269,0.10415510268812941,2025-10-01
Florida,Jackson,12063,0.0016265005039860718,0.00040515355319666155,2025-10-01
Florida,Jefferson,12065,,,2025-10-01
Florida,Lafayette,12067,0.03048780487804878,0.12195121951219512,2025-10-01
Florida,Lake,12069,0.001310615989515072,0.001310615989515072,2025-10-01
Florida,Lee,12071,0.002410759323677194,0.0007042299654763543,2025-10-01
Florida,Leon,12073,,,2025-10-01
Florida,Levy,12075,0.005376344086021506,0.0039478468650979166,2025-10-01
Florida,Liberty,12077,,,2025-10-01
Florida,Madison,12079,0.015114433126074878,0.06032543987299908,2025-10-01
Florida,Manatee,12081,0.004911469678131047,0.002444633491946265,2025-10-01
Florida,Marion,12083,0.0014855562746367006,0.0010001765017356003,2025-10-01
Florida,Martin,12085,0.0013778145408727602,0.0004424395733343593,2025-10-01
Florida,Miami-Dade,12086,0.007324692182816192,0.0021978440498728108,2025-10-01
Florida,Monroe,12087,,,2025-10-01
Florida,Nassau,12089,0.055189390294749674,0.13367972032457745,2025-10-01
Florida,Okaloosa,12091,0.0004184759597869219,0.00035304716223125805,2025-10-01
Florida,Okeechobee,12093,0.00367594744580942,0.002988189536593464,2025-10-01
Florida,Orange,12095,,,2025-10-01
Florida,Osceola,12097,,,2025-10-01
Florida,Palm Beach,12099,0.0029153345233332052,0.0006224582952942153,2025-10-01
Florida,Pasco,12101,0.00016782717371897874,0.0001142653097661132,2025-10-01
Florida,Pinellas,12103,,,2025-10-01
Florida,Polk,12105,,,2025-10-01
Florida,Putnam,12107,0.009214987394592715,0.00804207963832377,2025-10-01
Florida,Santa Rosa,12113,3.7847028134898456e-05,6.214847270128336e-05,2025-10-01
Florida,Sarasota,12115,0.006965715791177713,0.0046057204889491275,2025-10-01
Florida,Seminole,12117,0.005713773817128079,0.0009659276800598252,2025-10-01
Florida,St. Johns,12109,,,2025-10-01
Florida,St. Lucie,12111,,,2025-10-01
Florida,Sumter,12119,0.0030028598665395615,0.0005719733079122975,2025-10-01
Florida,Suwannee,12121,0.0020202283509723165,0.0012773056670663677,2025-10-01
Florida,Taylor,12123,,,2025-10-01
Florida,Union,12125,0.0030070754716981134,0.004009433962264151,2025-10-01
Florida,Volusia,12127,0.0015910029092624626,0.001081144834093411,2025-10-01
Florida,Wakulla,12129,,,2025-10-01
Florida,Walton,12131,0.0010618633735792662,0.0012880009438785544,2025-10-01
Florida,Washington,12133,0.00041322314049586776,0.0005509641873278236,2025-10-01
Florida,Alachua,12001,0.08558820222613649,0.0638046696398456,2025-10-02
Florida,Baker,12003,0.0010933557611438184,0.00025231286795626576,2025-10-02
Florida,Bay,12005,0.0001840341968998603,0.00017566900613168483,2025-10-02
Florida,Bradford,12007,7.688759034291866e-05,0.00030755036137167463,2025-10-02
Florida,Brevard,12009,0.0105710462052124,0.0021909189994619277,2025-10-02
Florida,Broward,12011,0.0048139165534283965,0.0019545785529582423,2025-10-02
Florida,Calhoun,12013,0.003878878878878879,0.006006006006006006,2025-10-02
Florida,Charlotte,12015,0.008961525366019747,0.0035137895812053115,2025-10-02
Florida,Citrus,12017,0.0009241511500547645,0.001249315443592552,2025-10-02
Florida,Clay,12019,0.0007196843092647899,0.000695425287604179,2025-10-02
Florida,Collier,12021,0.00093126121723131,0.0006694402575907544,2025-10-02
Florida,Columbia,12023,0.010061711832573116,0.012315535283069492,2025-10-02
Florida,Desoto,12027,,,2025-10-02
Florida,Dixie,12029,0.0005627813906953476,0.0011255627813906953,2025-10-02
Florida,Duval,12031,,,2025-10-02
Florida,Escambia,12033,0.002014546596201141,0.0019680346978761505,2025-10-02
Florida,Flagler,12035,0.0002562572173709956,0.00028545107757781786,2025-10-02
Florida,Franklin,12037,,,2025-10-02
Florida,Gadsden,12039,,,2025-10-02
Florida,Gilchrist,12041,0.0011043943269007208,0.0005812601720530109,2025-10-02
Florida,Glades,12043,,,2025-10-02
Florida,Gulf,12045,,,2025-10-02
Florida,Hamilton,12047,0.014179283826003364,0.0033645758231194423,2025-10-02
Florida,Hardee,12049,,,2025-10-02
Florida,Hendry,12051,0.00015718327569946557,7.859163784973278e-05,2025-10-02
Florida,Hernando,12053,0.0023910023509296856,0.0008602265441333618,2025-10-02
Florida,Highlands,12055,,,2025-10-02
Florida,Hillsborough,12057,,,2025-10-02
Florida,Holmes,12059,0.0018433988764044943,0.0009545020680878142,2025-10-02
Florida,Indian River,12061,0.043674402111815926,0.012312359639100115,2025-10-02
Florida,Jackson,12063,0.008682305507193256,0.0032988179235773846,2025-10-02
Florida,Jefferson,12065,,,2025-10-02
Florida,Lafayette,12067,0.004177109440267335,0.003063213589529379,2025-10-02
Florida,Lake,12069,,,2025-10-02
Florida,Lee,12071,0.013055227987421383,0.008356263102725367,2025-10-02
Florida,Leon,12073,,,2025-10-02
Florida,Levy,12075,0.00031165593185123624,0.00031165593185123624,2025-10-02
Florida,Liberty,12077,0.0006313131313131314,0.0012626262626262627,2025-10-02
Florida,Madison,12079,0.08660325009908838,0.035936054961025234,2025-10-02
Florida,Manatee,12081,0.0015533322424554103,0.0005423221674185932,2025-10-02
Florida,Marion,12083,0.0029404845918607385,0.001587861679604799,2025-10-02
Florida,Martin,12085,0.0034697842626167414,0.00190441381565659,2025-10-02
Florida,Miami-Dade,12086,0.004097915072867695,0.0007697850633128374,2025-10-02
Florida,Monroe,12087,,,2025-10-02
Florida,Nassau,12089,0.005925462651143398,0.00577311652073511,2025-10-02
Florida,Okaloosa,12091,0.004402144508386208,0.0031183906349909005,2025-10-02
Florida,Okeechobee,12093,0.0010907194005785555,0.0002845354958031014,2025-10-02
Florida,Orange,12095,,,2025-10-02
Florida,Osceola,12097,,,2025-10-02
Florida,Palm Beach,12099,0.003407110178404849,0.0005896861903175014,2025-10-02
