State,County,FIPS,SAIDI,SAIFI,Date
Florida,Alachua,12001,0.007337251525474488,0.004529629768277618,2025-11-01
Florida,Baker,12003,,,2025-11-01
Florida,Bay,12005,0.00024857123759232646,9.190869289128038e-05,2025-11-01
Florida,Bradford,12007,0.0006147226064238512,0.0006147226064238512,2025-11-01
Florida,Brevard,12009,0.0019211932446635814,0.0003728201713597068,2025-11-01
Florida,Broward,12011,0.002430263985059354,0.00039634468106585174,2025-11-01
Florida,Calhoun,12013,0.13188877755511022,0.03857715430861723,2025-11-01
Florida,Charlotte,12015,0.0001795040269865677,3.386868433708824e-05,2025-11-01
Florida,Citrus,12017,2.5604260548955347e-05,6.827802813054759e-05,2025-11-01
Florida,Clay,12019,0.0001480181712489504,0.000355243610997481,2025-11-01
Florida,Collier,12021,0.0015351632315083541,0.00034023644383229215,2025-11-01
Florida,Columbia,12023,0.0021997581945190758,0.001981461579795809,2025-11-01
Florida,Desoto,12027,,,2025-11-01
Florida,Dixie,12029,0.0009366804046459348,0.0008742350443362058,2025-11-01
Florida,Duval,12031,,,2025-11-01
Florida,Escambia,12033,0.009516822592829334,0.007920274275088617,2025-11-01
Florida,Flagler,12035,0.005478531650149238,0.0007881849779695838,2025-11-01
Florida,Franklin,12037,,,2025-11-01
Florida,Gadsden,12039,,,2025-11-01
Florida,Gilchrist,12041,,,2025-11-01
Florida,Glades,12043,,,2025-11-01
Florida,Gulf,12045,0.0016353661109938806,0.002110149820637265,2025-11-01
Florida,Hamilton,12047,0.0010801728276524244,0.0007201152184349496,2025-11-01
Florida,Hardee,12049,,,2025-11-01
Florida,Hendry,12051,1.9514479743970027e-05,7.805791897588011e-05,2025-11-01
Florida,Hernando,12053,0.0009444029452566428,0.0018354497919112155,2025-11-01
Florida,Highlands,12055,,,2025-11-01
Florida,Hillsborough,12057,,,2025-11-01
Florida,Holmes,12059,,,2025-11-01
Florida,Indian River,12061,0.00022896507784812646,0.0002787400947716322,2025-11-01
Florida,Jackson,12063,0.00036931031299049027,0.0002447181662452076,2025-11-01
Florida,Jefferson,12065,,,2025-11-01
Florida,Lafayette,12067,,,2025-11-01
Florida,Lake,12069,,,2025-11-01
Florida,Lee,12071,0.00011035975645645449,4.250894322767136e-05,2025-11-01
Florida,Leon,12073,,,2025-11-01
Florida,Levy,12075,0.00031141329734779674,0.00020760886489853118,2025-11-01
Florida,Liberty,12077,,,2025-11-01
Florida,Madison,12079,0.007454809341601794,0.005805515239477504,2025-11-01
Florida,Manatee,12081,0.004021366424855963,0.0027291175853140816,2025-11-01
Florida,Marion,12083,0.04065362931642001,0.02460653042048391,2025-11-01
Florida,Martin,12085,0.0019477587565085404,0.0005475819931984552,2025-11-01
Florida,Miami-Dade,12086,0.0028924310363950376,0.0007850997417330819,2025-11-01
Florida,Monroe,12087,,,2025-11-01
Florida,Nassau,12089,0.00015928639694170118,6.132711885195633e-05,2025-11-01
Florida,Okaloosa,12091,0.0007128740130382199,0.0002605677426967286,2025-11-01
Florida,Okeechobee,12093,0.0004618445360238738,9.47373407228459e-05,2025-11-01
Florida,Orange,12095,,,2025-11-01
Florida,Osceola,12097,,,2025-11-01
Florida,Palm Beach,12099,0.002136016902475341,0.0005526475717544488,2025-11-01
Florida,Pasco,12101,0.00015287910462619283,9.599385639319083e-05,2025-11-01
Florida,Pinellas,12103,,,2025-11-01
Florida,Polk,12105,,,2025-11-01
Florida,Putnam,12107,0.0016061119069323262,0.0009728286690346373,2025-11-01
Florida,Santa Rosa,12113,0.0021249011673875632,0.001092972419887447,2025-11-01
Florida,Sarasota,12115,0.0011662103234966028,0.0004389133962072812,2025-11-01
Florida,Seminole,12117,0.0033238366571699905,0.001899335232668566,2025-11-01
Florida,St. Johns,12109,,,2025-11-01
Florida,St. Lucie,12111,,,2025-11-01
Florida,Sumter,12119,,,2025-11-01
Florida,Suwannee,12121,0.002477700693756194,0.0009389181576339263,2025-11-01
Florida,Taylor,12123,0.021786135499934477,0.002489844057135369,2025-11-01
Florida,Union,12125,0.0007077140835102619,0.00047180938900684123,2025-11-01
Florida,Volusia,12127,0.0014048876335502887,0.000390519464570797,2025-11-01
Florida,Wakulla,12129,,,2025-11-01
Florida,Walton,12131,0.0009895363875063682,0.00030923410915332963,2025-11-01
Florida,Washington,12133,0.0003624501631025734,0.0003624501631025734,2025-11-01
Florida,Alachua,12001,0.0004211274986898256,0.0002994684435127648,2025-11-02
Florida,Baker,12003,0.000125344697919278,0.000250689395838556,2025-11-02
Florida,Bay,12005,3.342273916058791e-05,5.013410874088186e-05,2025-11-02
Florida,Bradford,12007,,,2025-11-02
Florida,Brevard,12009,0.0008240563935220088,0.0001857222255850938,2025-11-02
Florida,Broward,12011,0.0016922997493101727,0.00029486171903234874,2025-11-02
Florida,Calhoun,12013,,,2025-11-02
Florida,Charlotte,12015,1.1854039517980885e-05,2.0321210602252947e-05,2025-11-02
Florida,Citrus,12017,0.0004265338156009008,0.0002047362314884324,2025-11-02
Florida,Clay,12019,0.00012112403100775194,0.00012919896640826872,2025-11-02
Florida,Collier,12021,0.00010146561443066517,4.09962078507738e-05,2025-11-02
Florida,Columbia,12023,0.0016462841015992475,0.00047036688617121356,2025-11-02
Florida,Desoto,12027,,,2025-11-02
Florida,Dixie,12029,,,2025-11-02
Florida,Duval,12031,,,2025-11-02
Florida,Escambia,12033,0.0004110671477459576,0.0002946910277916308,2025-11-02
Florida,Flagler,12035,6.136316659776767e-05,6.45928069450186e-05,2025-11-02
Florida,Franklin,12037,,,2025-11-02
Florida,Gadsden,12039,,,2025-11-02
Florida,Gilchrist,12041,0.0005225873882243641,0.0008129137150156776,2025-11-02
Florida,Glades,12043,,,2025-11-02
Florida,Gulf,12045,0.0003699006552525893,0.0006341154090044388,2025-11-02
Florida,Hamilton,12047,,,2025-11-02
Florida,Hardee,12049,,,2025-11-02
Florida,Hendry,12051,,,2025-11-02
Florida,Hernando,12053,0.0017552096115064928,0.0010136468881040536,2025-11-02
Florida,Highlands,12055,,,2025-11-02
Florida,Hillsborough,12057,,,2025-11-02
Florida,Holmes,12059,,,2025-11-02
Florida,Indian River,12061,0.0001593308105954989,7.966540529774945e-05,2025-11-02
Florida,Jackson,12063,0.00013849136737143384,0.0002769827347428677,2025-11-02
Florida,Jefferson,12065,0.10664196877480815,0.08388462556231807,2025-11-02
Florida,Lafayette,12067,,,2025-11-02
Florida,Lake,12069,0.0010902747492368076,0.0008722197993894462,2025-11-02
Florida,Lee,12071,0.0007807415982393664,0.00023054359235968725,2025-11-02
Florida,Leon,12073,,,2025-11-02
Florida,Levy,12075,0.00016868220273005656,0.0003006162633398467,2025-11-02
Florida,Liberty,12077,,,2025-11-02
Florida,Madison,12079,,,2025-11-02
Florida,Manatee,12081,0.01128284317384489,0.001112655818466821,2025-11-02
Florida,Marion,12083,5.872680291284943e-05,5.872680291284943e-05,2025-11-02
Florida,Martin,12085,0.002920437297058428,0.0004899417833880915,2025-11-02
Florida,Miami-Dade,12086,0.0018688701218449448,0.0006413100312138545,2025-11-02
Florida,Monroe,12087,,,2025-11-02
Florida,Nassau,12089,0.001768598813327248,0.00045641259698767686,2025-11-02
Florida,Okaloosa,12091,0.0005186772991416014,0.0003849645022206373,2025-11-02
Florida,Okeechobee,12093,,,2025-11-02
Florida,Orange,12095,,,2025-11-02
Florida,Osceola,12097,,,2025-11-02
Florida,Palm Beach,12099,0.004568274397240283,0.002122763826123982,2025-11-02
Florida,Pasco,12101,0.00021131512590119686,0.00024150300102993927,2025-11-02
Florida,Pinellas,12103,,,2025-11-02
Florida,Polk,12105,,,2025-11-02
Florida,Putnam,12107,0.003060294309154838,0.003016885879237748,2025-11-02
Florida,Santa Rosa,12113,0.00022094307808593524,7.66350638260603e-05,2025-11-02
Florida,Sarasota,12115,0.00039535274338358566,0.00016955007431680827,2025-11-02
Florida,Seminole,12117,0.00018296765754683192,0.00023357573303850885,2025-11-02
Florida,St. Johns,12109,,,2025-11-02
Florida,St. Lucie,12111,,,2025-11-02
Florida,Sumter,12119,0.0005721914934197979,0.0004761904761904762,2025-11-02
Florida,Suwannee,12121,0.025479866471938242,0.0021255509480218033,2025-11-02
Florida,Taylor,12123,0.0018673830428515266,0.0018346219368365875,2025-11-02
Florida,Union,12125,0.0007077140835102619,0.0007077140835102619,2025-11-02
Florida,Volusia,12127,0.001263705493987267,0.00054281615971076,2025-11-02
Florida,Wakulla,12129,,,2025-11-02
Florida,Walton,12131,0.0005486538386173923,0.000959135768192029,2025-11-02
Florida,Washington,12133,0.02139221350942358,0.00426468565139634,2025-11-02
Florida,Alachua,12001,0.0006457288313243992,0.00019310344827586207,2025-11-03
Florida,Baker,12003,0.0008401949252226517,0.00020120724346076458,2025-11-03
Florida,Bay,12005,0.00041363404667797547,0.00025904354438418663,2025-11-03
Florida,Bradford,12007,0.0003073613032119256,0.00018479164741753672,2025-11-03
Florida,Brevard,12009,0.005352321609921095,0.0008339135867366456,2025-11-03
Florida,Broward,12011,0.006655448951553015,0.001992560037922917,2025-11-03
Florida,Calhoun,12013,1.895950250265433e-05,0.000501002004008016,2025-11-03
Florida,Charlotte,12015,0.00016434104324371945,6.43810272501169e-05,2025-11-03
Florida,Citrus,12017,0.008119541484716157,0.0023881004366812226,2025-11-03
Florida,Clay,12019,0.0023444229112833765,0.001335055986218777,2025-11-03
Florida,Collier,12021,0.008324208385109725,0.006194712041240665,2025-11-03
Florida,Columbia,12023,0.0008048505660782315,0.0005097386918495467,2025-11-03
Florida,Desoto,12027,,,2025-11-03
Florida,Dixie,12029,0.00034344948170350945,0.00012489072061945796,2025-11-03
Florida,Duval,12031,,,2025-11-03
Florida,Escambia,12033,0.0004110671477459576,0.0007349822500334083,2025-11-03
Florida,Flagler,12035,5.490388590326581e-05,5.167424555601488e-05,2025-11-03
Florida,Franklin,12037,,,2025-11-03
Florida,Gadsden,12039,,,2025-11-03
Florida,Gilchrist,12041,5.806526535826269e-05,0.00023226106143305075,2025-11-03
Florida,Glades,12043,0.004306040938592112,0.000998502246630055,2025-11-03
Florida,Gulf,12045,1.895950250265433e-05,0.0002113718030014796,2025-11-03
Florida,Hamilton,12047,0.006661065770523284,0.0031204992798847817,2025-11-03
Florida,Hardee,12049,,,2025-11-03
Florida,Hendry,12051,0.00015595757953836556,7.797878976918278e-05,2025-11-03
Florida,Hernando,12053,4.534203900482226e-05,4.2674860239832714e-05,2025-11-03
Florida,Highlands,12055,,,2025-11-03
Florida,Hillsborough,12057,,,2025-11-03
Florida,Holmes,12059,,,2025-11-03
Florida,Indian River,12061,0.005417894988447135,0.001912198231216636,2025-11-03
Florida,Jackson,12063,0.00011528174859356266,0.00018445079774970027,2025-11-03
Florida,Jefferson,12065,0.00033068783068783067,0.00026455026455026457,2025-11-03
Florida,Lafayette,12067,0.0005574136008918618,0.0016722408026755853,2025-11-03
Florida,Lake,12069,,,2025-11-03
Florida,Lee,12071,0.0018986286046960396,0.0007244551868047766,2025-11-03
Florida,Leon,12073,,,2025-11-03
Florida,Levy,12075,,,2025-11-03
Florida,Liberty,12077,,,2025-11-03
Florida,Madison,12079,,,2025-11-03
Florida,Manatee,12081,0.005046352371191652,0.000524084598900587,2025-11-03
Florida,Marion,12083,0.0007340850364106178,0.0005285412262156448,2025-11-03
Florida,Martin,12085,0.0007279104405900159,0.0005189064526978331,2025-11-03
Florida,Miami-Dade,12086,0.005431625052808291,0.000976903852845386,2025-11-03
Florida,Monroe,12087,,,2025-11-03
Florida,Nassau,12089,0.002278013190174276,0.0017559932814170103,2025-11-03
Florida,Okaloosa,12091,0.00040070011898089424,0.0003294099137634345,2025-11-03
Florida,Okeechobee,12093,0.0051755175517551755,0.006537495854848642,2025-11-03
Florida,Orange,12095,,,2025-11-03
Florida,Osceola,12097,,,2025-11-03
Florida,Palm Beach,12099,0.003798961190112115,0.0006438392630516743,2025-11-03
Florida,Pasco,12101,4.616706796502667e-05,4.616706796502667e-05,2025-11-03
Florida,Pinellas,12103,,,2025-11-03
Florida,Polk,12105,0.00041946308724832214,0.0016778523489932886,2025-11-03
Florida,Putnam,12107,0.0029409211268828406,0.0013565134349090592,2025-11-03
Florida,Santa Rosa,12113,0.0007558754782366006,0.0007084716663046739,2025-11-03
Florida,Sarasota,12115,0.0008368917081149965,0.00033443967881110657,2025-11-03
Florida,Seminole,12117,0.0005878322614802473,0.0004671514660770177,2025-11-03
Florida,St. Johns,12109,,,2025-11-03
Florida,St. Lucie,12111,,,2025-11-03
Florida,Sumter,12119,9.536524890329964e-05,0.00019073049780659929,2025-11-03
