State,County,FIPS,SAIDI,SAIFI,Date
Alabama,Autauga,01001,0.0007612066535100084,0.0002537355511700028,2026-02-01
Alabama,Baldwin,01003,0.00421735604217356,0.0019464720194647203,2026-02-01
Alabama,Barbour,01005,0.11349972672617963,0.0718710147567863,2026-02-01
Alabama,Bibb,01007,0.029171653274063944,0.01735339374252009,2026-02-01
Alabama,Blount,01009,0.011124988435562956,0.00926696888395473,2026-02-01
Alabama,Bullock,01011,0.007580751483190508,0.0026367831245880024,2026-02-01
Alabama,Butler,01013,0.000471253534401508,0.0006283380458686773,2026-02-01
Alabama,Calhoun,01015,0.0012079841161070405,0.0005974030537838455,2026-02-01
Alabama,Chambers,01017,0.011993243243243244,0.0035484961135518757,2026-02-01
Alabama,Cherokee,01019,,0.0,2026-02-01
Alabama,Chilton,01021,0.0031123466489393846,0.002508007493805524,2026-02-01
Alabama,Choctaw,01023,0.0028139289482940555,0.0028139289482940555,2026-02-01
Alabama,Clarke,01025,0.006889890534449453,0.004764971023824855,2026-02-01
Alabama,Clay,01027,0.0035348042262274707,0.004195152268489745,2026-02-01
Alabama,Cleburne,01029,0.00733366935483871,0.0037298387096774193,2026-02-01
Alabama,Coffee,01031,0.003865295288652953,0.0037488284910965324,2026-02-01
Alabama,Colbert,01033,,,2026-02-01
Alabama,Conecuh,01035,,0.0,2026-02-01
Alabama,Coosa,01037,0.2883623468729852,0.11261551687083601,2026-02-01
Alabama,Covington,01039,0.005468215994531784,0.002734107997265892,2026-02-01
Alabama,Crenshaw,01041,,0.0,2026-02-01
Alabama,Cullman,01043,0.42562724014336917,1.021505376344086,2026-02-01
Alabama,Dale,01045,0.21826866312456394,0.1132399506252348,2026-02-01
Alabama,Dallas,01047,0.002112251056125528,0.0008229549569320239,2026-02-01
Alabama,Dekalb,01049,0.00887784090909091,0.003945707070707071,2026-02-01
Alabama,Elmore,01051,0.0027017472982527016,0.0021213192585484114,2026-02-01
Alabama,Escambia,01053,0.001038691249026227,0.0006924608326841513,2026-02-01
Alabama,Etowah,01055,0.0025170229035429486,0.0011105851509303427,2026-02-01
Alabama,Fayette,01057,0.0010313144571535721,0.0007500468779298706,2026-02-01
Alabama,Franklin,01059,,0.0,2026-02-01
Alabama,Geneva,01061,0.002962865420068475,0.0017118777982617856,2026-02-01
Alabama,Greene,01063,,0.0,2026-02-01
Alabama,Hale,01065,0.002703471826977803,0.0005691519635742744,2026-02-01
Alabama,Henry,01067,0.029177238129757158,0.009514316781442551,2026-02-01
Alabama,Houston,01069,0.003828080693510492,0.0020254395203759216,2026-02-01
Alabama,Jackson,01071,,,2026-02-01
Alabama,Jefferson,01073,0.0020428433614728308,0.0009271308231178643,2026-02-01
Alabama,Lamar,01075,0.0017715539058545638,0.0008733624454148472,2026-02-01
Alabama,Lauderdale,01077,,,2026-02-01
Alabama,Lawrence,01079,,0.0,2026-02-01
Alabama,Lee,01081,0.023875981229281175,0.020088693068880645,2026-02-01
Alabama,Limestone,01083,,,2026-02-01
Alabama,Lowndes,01085,0.000843644544431946,0.0011248593925759281,2026-02-01
Alabama,Macon,01087,0.01833100558659218,0.006634078212290503,2026-02-01
Alabama,Madison,01089,,,2026-02-01
Alabama,Marengo,01091,0.003044729849424269,0.002435783879539415,2026-02-01
Alabama,Marion,01093,,0.0,2026-02-01
Alabama,Marshall,01095,0.0017354090847823158,0.0003369726378218089,2026-02-01
Alabama,Mobile,01097,0.1454327602116721,0.019121579631268714,2026-02-01
Alabama,Monroe,01099,0.010596071044133477,0.004440258342303553,2026-02-01
Alabama,Montgomery,01101,0.0026387597829020362,0.0017541755374973762,2026-02-01
Alabama,Morgan,01103,,,2026-02-01
Alabama,Perry,01105,0.014434060228452752,0.020560747663551402,2026-02-01
Alabama,Pickens,01107,0.0007854088489396981,0.0006981411990575094,2026-02-01
Alabama,Pike,01109,0.00036951013513513516,0.0004222972972972973,2026-02-01
Alabama,Randolph,01111,0.03881023781295767,0.015677862648669386,2026-02-01
Alabama,Russell,01113,0.0764187303415585,0.0868072475966863,2026-02-01
Alabama,Shelby,01117,0.00532148392356414,0.0020381104252707775,2026-02-01
Alabama,St. Clair,01115,0.0031560240225517833,0.0019303836254442946,2026-02-01
Alabama,Sumter,01119,0.0008984725965858042,0.0005989817310572028,2026-02-01
Alabama,Talladega,01121,0.012967537050105858,0.003749911766781958,2026-02-01
Alabama,Tallapoosa,01123,0.024228218614223643,0.020077749828493027,2026-02-01
Alabama,Tuscaloosa,01125,0.00995091851237189,0.012720579797141621,2026-02-01
Alabama,Walker,01127,0.0013295492316739536,0.0003068190534632201,2026-02-01
Alabama,Washington,01129,,0.0,2026-02-01
Alabama,Wilcox,01131,0.034126258005489477,0.01061299176578225,2026-02-01
Alabama,Winston,01133,0.0032314652386667897,0.01218724032868618,2026-02-01
Alabama,Autauga,01001,0.0005356337392873252,0.0004228687415426252,2026-02-02
Alabama,Baldwin,01003,,0.0,2026-02-02
Alabama,Barbour,01005,0.05563906349640157,0.008563359752209164,2026-02-02
Alabama,Bibb,01007,0.0025233085279274658,0.0028226841159866563,2026-02-02
Alabama,Blount,01009,0.015561861871124958,0.007079181961195595,2026-02-02
Alabama,Bullock,01011,0.002638522427440633,0.002638522427440633,2026-02-02
Alabama,Butler,01013,0.004908890983349042,0.0026704366949418788,2026-02-02
Alabama,Calhoun,01015,0.0024206586300214387,0.0014761185112290443,2026-02-02
Alabama,Chambers,01017,0.004479377958079784,0.0014942455649519933,2026-02-02
Alabama,Cherokee,01019,,0.0,2026-02-02
Alabama,Chilton,01021,0.006980539103106491,0.0032636286715822557,2026-02-02
Alabama,Choctaw,01023,,0.0,2026-02-02
Alabama,Clarke,01025,0.0005152647172484864,0.0005152647172484864,2026-02-02
Alabama,Clay,01027,0.005126611775671897,0.004194500543731552,2026-02-02
Alabama,Cleburne,01029,0.0017137096774193549,0.0008064516129032258,2026-02-02
